Generic Name;Trade Name;Date Designated;Orphan Designation;Orphan Designation Status;Date Designation Withdrawn or Revoked;FDA Orphan Approval Status;Approved Labeled Indication;Marketing Approval Date;Exclusivity End Date;Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present);Sponsor Company;Sponsor Address 1;Sponsor Address 2;Sponsor City;Sponsor State;Sponsor Zip;Sponsor Country;CF Grid Key
Anagrelide;Agrylin;01/27/1988;Treatment of essential thrombocythemia.;Designated/Approved;;;Treatment of patients with essential thrombocythemia to reduce the elevated platelet count and the risk of thrombosis and to ameliorate associated symptoms.;03/14/1997;03/14/2004;;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;20887
anakinra;Kineret;06/29/2020;Treatment of Deficiency of IL-1 Receptor Antagonist;Designated/Approved;;;treatment of Deficiency of Interleukin-1 Receptor Antagonist (DIRA);12/18/2020;12/18/2027;treatment of Deficiency of Interleukin-1 Receptor Antagonist (DIRA);Swedish Orphan Biovitrum AB (PUBL);Tomtebodav䧥n 23A;;Stockholm;;' ' ;Sweden;745420
anakinra;Kineret;08/19/2010;Treatment of cryopyrin-associated periodic syndromes;Designated/Approved;;;Treatment of neonatal-onset multisystem inflammatory disease (NOMID);12/21/2012;12/21/2019;;Swedish Orphan Biovitrum AB (publ);SE-011276;;Stockholm;;' ' ;Sweden;312110
ansuvimab-zykl;EBANGA;05.08.19;Treatment of Ebola Virus Disease;Designated/Approved;;;treatment of infection caused by Zaire ebolavirus in adult and pediatric patients, including neonates born to a mother who is RT-PCR positive for Zaire ebolavirus infection;12/21/2020;12/21/2027;treatment of infection caused by Zaire ebolavirus in adult and pediatric patients, including neonates born to a mother who is RT-PCR positive for Zaire ebolavirus infection;Emergent Manufacturing Operations Baltimore LLC;5901 East Lombard Street;;Baltimore;Maryland;' 21224 ' ;United States;683019
anthrax immune globulin (human);;07/29/2008;Treatment of inhalational anthrax;Designated/Approved;;;Treatment of inhalational anthrax in adult and pediatric patients in combination with appropriate antibacterial drugs;03/24/2015;03/24/2022;Treatment of inhalational anthrax in adult and pediatric patients in combination with appropriate antibacterial drugs;Cangene Corp. - Emergent Biosolutions;155 Innovation Drive;R3T 5Y3;Winnipeg, MB;;' ' ;Canada;263008
Anthrax Vaccine Adsorbed;BioThrax;04.11.14;For post-exposure prophylaxis of anthrax disease resulting from suspected or confirmed Bacillus anthracis exposure;Designated/Approved;;;For post-exposure prophylaxis of disease following suspected or confirmed Bacillus anthracis exposure, when administered in conjunction with recommended antibacterial drugs.;11/23/2015;11/23/2022;For post-exposure prophylaxis of disease following suspected or confirmed Bacillus anthracis exposure, when administered in conjunction with recommended antibacterial drugs.;Emergent BioDefense Operations Lansing LLC;300 Proessional Drive;;Gaithersburg;Maryland;' 20879 ' ;United States;424914
Anthrax Vaccine Adsorbed, Adjuvanted;Cyfendus;08/19/2021;Post-exposure prophylaxis of anthrax disease resulting from suspected or confirmed Bacillus anthracis exposure;Designated/Approved;;;post-exposure prophylaxis of disease following suspected or confirmed exposure to Bacillus anthracis in persons 18 through 65 years of age when administered in conjunction with recommended antibacterial drugs;07/20/2023;;;Emergent Product Development Gaithersburg, Inc.;300 Professional Drive;;Gaitherburg;Maryland;' 20879 ' ;United States;832521
anti-inhibitor coagulant complex;FEIBA;04.12.13;Routine prophylaxis to prevent or reduce the frequency of bleeding episodes in hemophilia A and B patients with inhibitors;Designated/Approved;;;Routine prophylaxis to prevent or reduce the frequency of bleeding episodes in hemophilia A and B patients with inhibitors;12/16/2013;12/16/2020;Routine prophylaxis to prevent or reduce the frequency of bleeding episodes in hemophilia A and B patients with inhibitors;Takeda Pharmaceuticals U.S.A., Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;393913
Antihemophilic factor (human);Alphanate;01.05.96;Treatment of von Willebrand's disease;Designated/Approved;;;For surgical and/or invasive procedures in patients with von Willebrand Disease (VWD) in whom desmopressin is either ineffective or contraindicated. It is not indicated for patients with severe VWD (Type 3) undergoing major surgery;01/31/2007;01/31/2014;;Grifols Biologicals Inc.;5555 Valley Boulevard;;Los Angeles;California;' 90032 ' ;United States;93895
Antihemophilic factor (recombinant);ReFacto, Xyntha;02.08.96;For the control and prevention of hemorrhagic episodes and for surgical prophylaxis in patients with hemophilia A (congenital factor VIII deficiency or classic hemophilia).;Designated/Approved;;;;03.06.00;;;Wyeth Pharmaceuticals, Inc.;P. O. Box 8299;;Philadelphia;Pennsylvania;' 19101 ' ;United States;94495
Antihemophilic factor (recombinant);Kogenate;09/25/1989;Prophylaxis and treatment of bleeding in individuals with hemophilia A or for prophylaxis when surgery is required in individuals with hemophilia A.;Designated/Approved;;;Treatment and prophylaxis of bleeding in patients with hemophilia A (not von Willebrand's disease);02/25/1993;02/25/2000;;Bayer Corporation;1884 Miles Avenue;;Elkhart;Indiana;' 46515 ' ;United States;39289
antihemophilic factor (recombinant), Fc fusion protein;Eloctate;11/23/2010;Treatment of hemophilia A;Designated/Approved;;;Indicated in adults and children with Hemophilia A (congenital Factor VIII deficiency) for on-demand treatment and control of bleeding episodes, perioperative management of bleeding, and routine prophylaxis to reduce the frequency of bleeding episodes.;06.06.14;06.06.21;Treatment of adults and children with Hemophilia A (congenital Factor VIII deficiency) for control and prevention of bleeding episodes, perioperative management, and routine prophylaxis to prevent or reduce the frequency of bleeding episodes.;Bioverativ Therapeutics, Inc.;225 2nd Avenue;;Waltham;Massachusetts;' 02451 ' ;United States;321610
antihemophilic factor (recombinant), Fc-VWF-XTEN fusion protein-ehtl;Altuviiio;08.03.17;Treatment of hemophilia A;Designated/Approved;;;"in adults and children with hemophilia A (congenital factor VIII deficiency) for routine prophylaxis to reduce the frequency of bleeding episodes; on-demand treatment and control of bleeding episodes; and perioperative management of bleeding";02/22/2023;02/22/2030;"in adults and children with hemophilia A (congenital factor VIII deficiency) for routine prophylaxis to reduce the frequency of bleeding episodes; on-demand treatment and control of bleeding episodes; and perioperative management of bleeding";Bioverativ Therapeutics, Inc.;225 Second Avenue;;Waltham;Massachusetts;' 02451 ' ;United States;591217
antihemophilic factor (recombinant), porcine sequence;OBIZUR;03/16/2004;Treatment and prevention of episodic bleeding in patients with inhibitor antibodies to human coagulation factor VIII;Designated/Approved;;;Treatment of bleeding episodes in adults with acquired hemophilia A.;10/23/2014;10/23/2021;Treatment of bleeding episodes in adults with acquired hemophilia A.;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;181403
Antihemophilic factor/von Willebrand factor complex (human), dried, pasteurized;Humate-P;10/16/1992;Treatment of patients with von Willebrand's disease;Designated/Approved;;;(1) In adult patients for treatment and prevention of bleeding in hemophilia A (classic hemophilia) and (2) in adult and pediatric patients for treatment of spontaneous and trauma-induced bleeding episodes in severe von Willebrand disease, and in mild and moderate von Willebrand disease where use of desmopressin is known or suspected to be inadequate.;04.01.99;04.01.06;;CSL Behring;1020 First Avenue;PO Box 61501;King Of Prussia;Pennsylvania;' 19406 ' ;United States;67992
Antithrombin III (human);Thrombate III;11/26/1984;For replacement therapy in congenital deficiency of AT-III for prevention and treatment of thrombosis and pulmonary emboli.;Designated/Approved;;;;12/30/1991;12/30/1998;;Bayer Corporation;Pharmaceutical Division, Biological Products;400 Morgan Lane;New Haven;Connecticut;' 06516 ' ;United States;4084
Antithrombin III (human);ATnativ;02.08.85;For the treatment of patients with hereditary antithrombin III deficiency in connection with surgical or obstetrical procedures or when they suffer from thromboembolism.;Designated/Approved;;;;12/13/1989;12/13/1996;;Pharmacia & Upjohn AB;Lindhagensgatan 133;;Stockholm;;' ' ;Sweden;5084
Antivenin, crotalidae polyvalent immune Fab (ovine);CroFab;01.12.94;Treatment of envenomations inflicted by North American crotalid snakes.;Designated/Approved;;;Treatment of minimal and moderate North American Crotalidae envenomation;10.02.00;10.02.07;;Protherics, Inc.;1207 17th Ave. S., Suite 103;;Nashville;Tennessee;' 37212 ' ;United States;78993
Apomorphine HCl;Apokyn;04/22/1993;Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.;Designated/Approved;;;"For the acute, intermittent treatment of hypomobility, ""off"" episodes (""end-of-dose-wearing-off"" and unpredictable :on/off"" episodes) associated with advanced Parkinson's disease";04/20/2004;04/20/2011;;MDD US Operations, LLC;4441 Springdale Road;;Louisville;Kentucky;' 40207 ' ;United States;57591
apomorphine hydrochloride;Onapgo;04/22/1993;Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.;Designated/Approved;;;treatment of motor fluctuations in adults with advanced Parkinsons disease;02.03.25;;;MDD US Operations, LLC;4441 Springdale Road;;Louisville;Kentucky;' 40207 ' ;United States;57591
apremilast;OTEZLA;01/17/2013;Treatment of Behcet's disease;Designated/Approved;;;OTEZLA is indicated for the treatment of adult patients with oral ulcers associated with Beh祴s Disease.;07/19/2019;07/19/2026;For the treatment of adult patients with oral ulcers associated with Beh祴s disease;Amgen Inc.;One Amgen Center Drive;Mailstop: 27-2-D;Thousand Oaks;California;' 91320 ' ;United States;384812
Aprotinin;Trasylol;11/17/1993;For prophylactic use to reduce perioperative blood loss and the homologous blood transfusion requirement in patients undergoing cardiopulmonary bypass surgery in the course of repeat coronary artery bypass graft surgery, and in selected cases of primary coronary artery bypass graft surgery where the risk of bleeding is especially high (impaired hemostasis) or where transfusion is unavailable or unacceptable.;Designated/Approved;;;;12/29/1993;12/29/2000;;Bayer Corporation;Pharmaceutical Division;400 Morgan Lane;West Haven;Connecticut;' 06516 ' ;United States;66992
arimoclomol;Miplyffa;01/13/2015;Treatment of Niemann-Pick disease, type C;Designated/Approved;;;for use in combination with miglustat for the treatment of neurological manifestations of Niemann-Pick disease type C (NPC) in adult and pediatric patients 2 years of age and older;09/20/2024;09/20/2031;treatment of neurological manifestations of Niemann-Pick disease type C (NPC) in adult and pediatric patients 2 years of age and older;Zevra Denmark A/S;Ole Maaloes Vej 3;;Copenhagen;Kbenhavn;' 2200 ' ;Denmark;458814
aripiprazole;Abilify;01/25/2006;Treatment of Tourette's syndrome;Designated/Approved;;;Treatment of pediatric patients with Tourette's;12.12.14;12.12.21;Treatment of pediatric patients with Tourette's;Otsuka Pharmaceutical Development;and Commercialization;1st Floor;Princeton;New Jersey;' 08540 ' ;United States;207905
Arsenic trioxide;Trisenox;03.03.98;Treatment of acute promyelocytic leukemia.;Designated/Approved;;;"For induction of remission and consolidation in patients with acute promyelocytic leukemia (APL) who are refractory to, or have relapsed from, retinoid and anthracycline chemotherapy, and whose APL is characterized by the presence of the t(15;17) translocation of PML/RAR-alpha gene expression.";09/25/2000;09/25/2007;;Teva Branded Pharmaceutical Products R&D, Inc.;41 Moores Road;;Frazer;Pennsylvania;' 19355 ' ;United States;109697
Arsenic trioxide;Trisenox;03.03.98;Treatment of acute promyelocytic leukemia.;Designated/Approved;;;"In combination with tretinoin for treatment of adults with newly-diagnosed low-risk acute promyelocytic leukemia (APL) whose APL is characterized by the presence of the t(15;17) translocation or PML/RAR-alpha gene expression.";01.12.18;01.12.25;"In combination with tretinoin for treatment of adults with newly-diagnosed low-risk acute promyelocytic leukemia (APL) whose APL is characterized by the presence of the t(15;17) translocation or PML/RAR-alpha gene expression.";Teva Branded Pharmaceutical Products R&D, Inc.;41 Moores Road;;Frazer;Pennsylvania;' 19355 ' ;United States;109697
artemether/lumefantrine;Coartem;08/31/2007;For the treatment of infections due to Plasmodium falciparum or mixed infections including P. falciparum.;Designated/Approved;;;Treatment of malaria in patients of 5 kg bodyweight or above with acute, uncomplicated malaria due to Plasmodium falciparum or mixed infections including P. falciparum;04.07.09;04.07.16;;Novartis Pharmaceuticals;Bldg 405/4051;One Health Plaza;East Hanover;New Jersey;' 07936 ' ;United States;245507
artesunate;;03/28/2006;Immediate treatment of malaria;Designated/Approved;;;Artesunate for Injection is indicated for the initial treatment of severe malaria in adult and pediatric patients. Treatment of severe malaria with Artesunate for Injection should always be followed by a complete treatment course of an appropriate oral antimalarial regimen.;05/26/2020;05/26/2027;For the initial treatment of severe malaria in adult and pediatric patients to always be followed by a complete treatment course of an appropriate oral antimalarial regimen.;Amivas Inc.;100 Tuscanney Drive, Suite B2;;Frederick;Maryland;' 21702 ' ;United States;221206
