ApplNo	SubmissionType	SubmissionNo	SubmissionPropertyTypeCode	SubmissionPropertyTypeID
213034	SUPPL     	2	Null	7
213034	SUPPL     	4	Null	31
213034	SUPPL     	4	Null	54
213034	SUPPL     	4	Null	15
213034	SUPPL     	4	Null	7
213036	ORIG      	1	Null	6
213036	ORIG      	1	Null	47
213036	ORIG      	1	Null	2
213036	ORIG      	1	Null	40
213036	ORIG      	1	Null	7
213036	ORIG      	1	Null	10
213036	ORIG      	1	Null	49
213036	ORIG      	1	Null	48
213036	ORIG      	1	Null	30
213036	ORIG      	1	Null	31
213036	ORIG      	1	Null	25
213036	ORIG      	1	Null	15
213036	ORIG      	1	Orphan	5
213036	SUPPL     	1	Null	31
213036	SUPPL     	1	Null	39
213036	SUPPL     	1	Null	15
213036	SUPPL     	1	Orphan	5
213036	SUPPL     	1	Null	25
213036	SUPPL     	3	Null	15
213036	SUPPL     	3	Null	6
213036	SUPPL     	3	Null	25
213036	SUPPL     	3	Null	7
213036	SUPPL     	3	Null	31
213036	SUPPL     	3	Orphan	5
213036	SUPPL     	4	Null	31
213036	SUPPL     	4	Orphan	5
213036	SUPPL     	4	Null	15
213036	SUPPL     	4	Null	25
213036	SUPPL     	4	Null	6
213036	SUPPL     	4	Null	7
213036	SUPPL     	8	Null	7
213036	SUPPL     	8	Null	25
213036	SUPPL     	8	Null	15
213036	SUPPL     	8	Null	31
213036	SUPPL     	8	Null	54
213036	SUPPL     	8	Orphan	5
213037	ORIG      	1	Null	7
213037	ORIG      	1	Null	15
213037	ORIG      	1	Null	31
213038	ORIG      	1	Null	31
213038	ORIG      	1	Null	15
213038	ORIG      	1	Null	7
213039	ORIG      	1	Null	31
213039	ORIG      	1	Null	7
213039	ORIG      	1	Null	15
213039	SUPPL     	4	Null	7
213039	SUPPL     	4	Null	15
213039	SUPPL     	4	Null	31
213039	SUPPL     	5	Null	7
213039	SUPPL     	5	Null	54
213039	SUPPL     	5	Null	31
213039	SUPPL     	5	Null	15
213040	ORIG      	1	Null	31
213040	ORIG      	1	Null	15
213040	ORIG      	1	Null	7
213040	SUPPL     	1	Null	31
213040	SUPPL     	1	Null	7
213040	SUPPL     	1	Null	15
213040	SUPPL     	1	Null	54
213041	ORIG      	1	Null	7
213041	ORIG      	1	Null	15
213041	ORIG      	1	Null	31
213046	ORIG      	1	Null	15
213046	ORIG      	1	Null	7
213046	ORIG      	1	Null	31
213049	ORIG      	1	Null	31
213049	ORIG      	1	Null	15
213049	ORIG      	1	Null	7
213049	SUPPL     	2	Null	15
213049	SUPPL     	2	Null	31
213049	SUPPL     	2	Null	7
213049	SUPPL     	2	Null	54
213051	ORIG      	1	Null	40
213051	ORIG      	1	Null	48
213051	ORIG      	1	Null	50
213051	ORIG      	1	Null	33
213051	ORIG      	1	Null	23
213051	ORIG      	1	Null	31
213051	ORIG      	1	Null	6
213051	ORIG      	1	Null	7
213051	ORIG      	1	Null	49
213051	ORIG      	1	Null	15
213051	SUPPL     	1	Null	15
213051	SUPPL     	1	Null	7
213051	SUPPL     	1	Null	6
213051	SUPPL     	1	Null	31
213051	SUPPL     	6	Null	15
213051	SUPPL     	6	Null	6
213051	SUPPL     	6	Null	31
213051	SUPPL     	6	Null	7
213051	SUPPL     	11	Null	7
213051	SUPPL     	11	Null	15
213051	SUPPL     	11	Null	6
213051	SUPPL     	11	Null	31
213051	SUPPL     	12	Null	31
213051	SUPPL     	12	Null	7
213051	SUPPL     	12	Null	15
213051	SUPPL     	12	Null	6
213051	SUPPL     	18	Null	15
213051	SUPPL     	18	Null	31
213051	SUPPL     	18	Null	7
213051	SUPPL     	20	Null	51
213051	SUPPL     	20	Null	54
213051	SUPPL     	20	Null	31
213051	SUPPL     	20	Null	15
213051	SUPPL     	20	Null	7
213051	SUPPL     	21	Null	54
213051	SUPPL     	21	Null	7
213051	SUPPL     	21	Null	51
213051	SUPPL     	21	Null	31
213051	SUPPL     	21	Null	15
213051	SUPPL     	23	Null	15
213051	SUPPL     	23	Null	7
213051	SUPPL     	23	Null	31
213051	SUPPL     	23	Null	54
213052	ORIG      	1	Null	15
213052	ORIG      	1	Null	7
213052	ORIG      	1	Null	31
213053	ORIG      	1	Null	7
213053	ORIG      	1	Null	15
213053	ORIG      	1	Null	31
213054	ORIG      	1	Null	15
213054	ORIG      	1	Null	31
213054	ORIG      	1	Null	7
213055	ORIG      	1	Null	31
213055	ORIG      	1	Null	15
213055	ORIG      	1	Null	7
213056	ORIG      	1	Null	7
213056	ORIG      	1	Null	15
213056	ORIG      	1	Null	31
213057	ORIG      	1	Null	31
213057	ORIG      	1	Null	15
213057	ORIG      	1	Null	7
213059	ORIG      	1	Null	31
213059	ORIG      	1	Null	15
213059	ORIG      	1	Null	7
213062	ORIG      	1	Null	31
213062	ORIG      	1	Null	15
213062	ORIG      	1	Null	7
213063	ORIG      	1	Null	31
213063	ORIG      	1	Null	7
213063	ORIG      	1	Null	15
213064	ORIG      	1	Null	31
213065	ORIG      	1	Null	7
213065	ORIG      	1	Null	15
213065	ORIG      	1	Null	31
213066	ORIG      	1	Null	31
213068	ORIG      	1	Null	7
213068	ORIG      	1	Null	15
213068	ORIG      	1	Null	31
213069	ORIG      	1	Null	7
213069	ORIG      	1	Null	15
213069	ORIG      	1	Null	31
213069	SUPPL     	7	Null	31
213069	SUPPL     	7	Null	7
213069	SUPPL     	7	Null	54
213069	SUPPL     	7	Null	15
213070	ORIG      	1	Null	7
213070	ORIG      	1	Null	15
213070	ORIG      	1	Null	31
213071	ORIG      	1	Null	31
213071	ORIG      	1	Null	15
213071	ORIG      	1	Null	7
213072	ORIG      	1	Null	31
213072	ORIG      	1	Null	15
213072	ORIG      	1	Null	12
213072	ORIG      	1	Null	40
213072	ORIG      	1	Null	6
213072	ORIG      	1	Null	7
213072	SUPPL     	4	Null	54
213072	SUPPL     	4	Null	7
213072	SUPPL     	4	Null	15
213072	SUPPL     	4	Null	31
213073	ORIG      	1	Null	31
213073	ORIG      	1	Null	7
213073	ORIG      	1	Null	15
213074	ORIG      	1	Null	31
213074	ORIG      	1	Null	15
213074	ORIG      	1	Null	7
213075	ORIG      	1	Null	15
213075	ORIG      	1	Null	31
213075	ORIG      	1	Null	7
213076	ORIG      	1	Null	15
213076	ORIG      	1	Null	7
213076	ORIG      	1	Null	31
213078	ORIG      	1	Null	31
213078	ORIG      	1	Null	15
213078	ORIG      	1	Null	7
213079	ORIG      	1	Null	7
213079	ORIG      	1	Null	31
213079	ORIG      	1	Null	15
213081	ORIG      	1	Null	7
213081	ORIG      	1	Null	15
213081	ORIG      	1	Null	31
213081	SUPPL     	1	Null	15
213081	SUPPL     	1	Null	7
213081	SUPPL     	1	Null	31
213082	ORIG      	1	Null	6
213082	ORIG      	1	Null	7
213082	ORIG      	1	Null	15
213082	ORIG      	1	Null	31
213082	ORIG      	1	Null	40
213082	SUPPL     	3	Null	31
213082	SUPPL     	3	Null	6
213082	SUPPL     	3	Null	15
213082	SUPPL     	3	Null	7
213082	SUPPL     	4	Null	7
213082	SUPPL     	4	Null	31
213082	SUPPL     	4	Null	15
213082	SUPPL     	4	Null	6
213082	SUPPL     	6	Null	7
213082	SUPPL     	6	Null	54
213082	SUPPL     	6	Null	31
213082	SUPPL     	6	Null	15
213082	SUPPL     	8	Null	54
213082	SUPPL     	8	Null	31
213082	SUPPL     	8	Null	7
213082	SUPPL     	8	Null	15
213082	SUPPL     	8	Null	4
213082	SUPPL     	10	Null	54
213082	SUPPL     	10	Null	31
213082	SUPPL     	10	Null	52
213082	SUPPL     	10	Null	15
213082	SUPPL     	10	Null	7
213083	ORIG      	1	Null	7
213083	ORIG      	1	Null	31
213083	ORIG      	1	Null	15
213085	ORIG      	1	Null	7
213085	ORIG      	1	Null	31
213085	ORIG      	1	Null	15
213086	ORIG      	1	Null	31
213088	ORIG      	1	Null	31
213090	ORIG      	1	Null	7
213090	ORIG      	1	Null	15
213090	ORIG      	1	Null	31
213091	ORIG      	1	Null	31
213092	ORIG      	1	Null	31
213093	ORIG      	1	Null	31
213095	ORIG      	1	Null	15
213095	ORIG      	1	Null	31
213095	ORIG      	1	Null	7
213095	ORIG      	1	Null	54
213096	ORIG      	1	Null	31
213096	ORIG      	1	Null	7
213096	ORIG      	1	Null	15
213098	ORIG      	1	Null	31
213099	ORIG      	1	Null	31
213099	ORIG      	1	Null	15
213099	ORIG      	1	Null	7
213104	ORIG      	1	Null	31
213104	ORIG      	1	Null	7
213104	ORIG      	1	Null	15
213104	SUPPL     	1	Null	31
213104	SUPPL     	1	Null	15
213104	SUPPL     	1	Null	7
213104	SUPPL     	2	Null	54
213104	SUPPL     	2	Null	7
213104	SUPPL     	2	Null	15
213104	SUPPL     	2	Null	31
213105	ORIG      	1	Null	7
213105	ORIG      	1	Null	31
213105	ORIG      	1	Null	15
213106	ORIG      	1	Null	31
213106	ORIG      	1	Null	15
213106	ORIG      	1	Null	7
213106	SUPPL     	3	Null	7
213106	SUPPL     	3	Null	31
213106	SUPPL     	3	Null	15
213106	SUPPL     	5	Null	7
213106	SUPPL     	5	Null	15
213106	SUPPL     	5	Null	31
213107	ORIG      	1	Null	31
213109	ORIG      	1	Null	31
213109	ORIG      	1	Null	54
213109	ORIG      	1	Null	15
213109	ORIG      	1	Null	7
213110	ORIG      	1	Null	31
213110	ORIG      	1	Null	7
213110	ORIG      	1	Null	15
213110	SUPPL     	1	Null	31
213110	SUPPL     	1	Null	7
213110	SUPPL     	1	Null	15
213111	ORIG      	1	Null	15
213111	ORIG      	1	Null	31
213111	ORIG      	1	Null	7
213111	SUPPL     	1	Null	31
213111	SUPPL     	1	Null	7
213111	SUPPL     	1	Null	15
213111	SUPPL     	2	Null	31
213111	SUPPL     	2	Null	15
213111	SUPPL     	2	Null	7
213112	ORIG      	1	Null	7
213112	ORIG      	1	Null	31
213112	ORIG      	1	Null	15
213112	SUPPL     	1	Null	15
213112	SUPPL     	1	Null	31
213112	SUPPL     	1	Null	7
213112	SUPPL     	4	Null	7
213112	SUPPL     	4	Null	15
213112	SUPPL     	4	Null	54
213112	SUPPL     	4	Null	31
213112	SUPPL     	7	Null	15
213112	SUPPL     	7	Null	7
213112	SUPPL     	7	Null	54
213112	SUPPL     	7	Null	31
213112	SUPPL     	9	Null	15
213112	SUPPL     	9	Null	7
213112	SUPPL     	9	Null	54
213112	SUPPL     	9	Null	31
213112	SUPPL     	12	Null	15
213112	SUPPL     	12	Null	54
213112	SUPPL     	12	Null	31
213112	SUPPL     	12	Null	7
213114	ORIG      	1	Null	31
213114	ORIG      	1	Null	54
213114	ORIG      	1	Null	7
213114	ORIG      	1	Null	15
213115	ORIG      	1	Null	7
213115	ORIG      	1	Null	15
213115	ORIG      	1	Null	31
213116	ORIG      	1	Null	7
213116	ORIG      	1	Null	15
213116	ORIG      	1	Null	31
213116	ORIG      	1	Null	54
213118	ORIG      	1	Null	7
213118	ORIG      	1	Null	31
213118	ORIG      	1	Null	15
213120	ORIG      	1	Null	31
213124	ORIG      	1	Null	31
213125	ORIG      	1	Null	31
213125	ORIG      	1	Null	15
213125	ORIG      	1	Null	7
213126	ORIG      	1	Null	7
213126	ORIG      	1	Null	15
213126	ORIG      	1	Null	31
213127	ORIG      	1	Null	31
213127	ORIG      	1	Null	15
213127	ORIG      	1	Null	54
213127	ORIG      	1	Null	7
213128	ORIG      	1	Null	31
213130	ORIG      	1	Null	15
213130	ORIG      	1	Null	31
213130	ORIG      	1	Null	7
213132	ORIG      	1	Null	15
213132	ORIG      	1	Null	7
213132	ORIG      	1	Null	31
213135	ORIG      	1	Null	15
213135	ORIG      	1	Null	40
213135	ORIG      	1	Null	6
213135	ORIG      	1	Null	7
213135	ORIG      	1	Null	31
213135	ORIG      	1	Orphan	5
213135	SUPPL     	3	Null	15
213135	SUPPL     	3	Null	6
213135	SUPPL     	3	Null	31
213135	SUPPL     	3	Null	7
213135	SUPPL     	4	Null	15
213135	SUPPL     	4	Null	7
213135	SUPPL     	4	Null	31
213136	ORIG      	1	Null	15
213136	ORIG      	1	Null	7
213136	ORIG      	1	Null	31
213136	SUPPL     	12	Null	31
213136	SUPPL     	12	Null	15
213136	SUPPL     	12	Null	7
213136	SUPPL     	12	Null	54
213137	ORIG      	1	Null	41
213137	ORIG      	1	Null	10
213137	ORIG      	1	Null	40
213137	ORIG      	1	Null	1
213137	ORIG      	1	Null	31
213137	ORIG      	1	Orphan	5
213137	ORIG      	1	Null	6
213137	ORIG      	1	Null	25
213137	ORIG      	1	Null	15
213137	ORIG      	1	Null	2
213137	ORIG      	1	Null	30
213137	ORIG      	1	Null	7
213137	SUPPL     	6	Null	31
213137	SUPPL     	6	Null	15
213137	SUPPL     	6	Null	30
213137	SUPPL     	6	Orphan	5
213137	SUPPL     	6	Null	6
213137	SUPPL     	6	Null	41
213137	SUPPL     	6	Null	7
213137	SUPPL     	6	Null	25
213137	SUPPL     	12	Null	7
213137	SUPPL     	12	Null	31
213137	SUPPL     	12	Null	15
213137	SUPPL     	12	Null	6
213137	SUPPL     	12	Orphan	5
213137	SUPPL     	12	Null	25
213138	ORIG      	1	Null	33
213138	ORIG      	1	Null	6
213138	ORIG      	1	Null	8
213138	ORIG      	1	Null	15
213138	ORIG      	1	Null	7
213138	ORIG      	1	Orphan	5
213138	ORIG      	1	Null	40
213138	ORIG      	1	Null	31
213138	SUPPL     	1	Null	7
213138	SUPPL     	1	Null	15
213138	SUPPL     	1	Null	31
213138	SUPPL     	1	Null	6
213138	SUPPL     	1	Orphan	5
213139	ORIG      	1	Null	31
213139	ORIG      	1	Null	15
213139	ORIG      	1	Null	7
213141	ORIG      	1	Null	31
213142	ORIG      	1	Null	15
213142	ORIG      	1	Null	31
213142	ORIG      	1	Null	7
213145	ORIG      	1	Null	31
213145	ORIG      	1	Null	7
213145	ORIG      	1	Null	15
213146	ORIG      	1	Null	7
213146	ORIG      	1	Null	54
213146	ORIG      	1	Null	15
213146	ORIG      	1	Null	31
213150	ORIG      	1	Null	40
213150	ORIG      	1	Null	7
213150	ORIG      	1	Null	6
213150	ORIG      	1	Null	25
213150	ORIG      	1	Null	31
213150	ORIG      	1	Null	15
213150	SUPPL     	2	Null	25
213150	SUPPL     	2	Null	7
213150	SUPPL     	2	Null	6
213150	SUPPL     	2	Null	31
213150	SUPPL     	2	Null	15
213150	SUPPL     	4	Null	25
213150	SUPPL     	4	Null	7
213150	SUPPL     	4	Null	31
213150	SUPPL     	4	Null	15
213150	SUPPL     	4	Null	54
213150	SUPPL     	7	Null	54
213150	SUPPL     	7	Null	31
213150	SUPPL     	7	Null	25
213150	SUPPL     	7	Null	15
213152	ORIG      	1	Null	31
213154	ORIG      	1	Null	7
213154	ORIG      	1	Null	31
213154	ORIG      	1	Null	15
213154	ORIG      	1	Null	54
213154	SUPPL     	2	Null	31
213154	SUPPL     	2	Null	54
213154	SUPPL     	2	Null	15
213154	SUPPL     	2	Null	7
213158	ORIG      	1	Null	15
213158	ORIG      	1	Null	31
213158	ORIG      	1	Null	7
213159	ORIG      	1	Null	7
213159	ORIG      	1	Null	15
213159	ORIG      	1	Null	54
213159	ORIG      	1	Null	31
213162	ORIG      	1	Null	15
213162	ORIG      	1	Null	7
213162	ORIG      	1	Null	31
213163	ORIG      	1	Null	7
213163	ORIG      	1	Null	31
213163	ORIG      	1	Null	15
213170	ORIG      	1	Null	30
213170	ORIG      	1	Null	49
213170	ORIG      	1	Null	25
213170	ORIG      	1	Null	31
213170	ORIG      	1	Null	48
213170	ORIG      	1	Orphan	5
213170	ORIG      	1	Null	6
213170	ORIG      	1	Null	47
213171	ORIG      	1	Null	7
213171	ORIG      	1	Null	15
213171	ORIG      	1	Null	31
213171	SUPPL     	1	Null	7
213171	SUPPL     	1	Null	15
213171	SUPPL     	1	Null	31
213171	SUPPL     	2	Null	7
213171	SUPPL     	2	Null	15
213171	SUPPL     	2	Null	31
213175	ORIG      	1	Null	15
213175	ORIG      	1	Null	7
213175	ORIG      	1	Null	31
213176	ORIG      	1	Null	7
213176	ORIG      	1	Null	31
213176	ORIG      	1	Null	30
213176	ORIG      	1	Null	15
213176	ORIG      	1	Null	6
213176	ORIG      	1	Null	40
213176	ORIG      	1	Orphan	5
213176	ORIG      	1	Null	25
213176	ORIG      	1	Null	41
213176	ORIG      	1	Null	10
213176	ORIG      	2	Null	31
213176	ORIG      	2	Null	10
213176	ORIG      	2	Null	15
213176	ORIG      	2	Null	7
213176	ORIG      	2	Null	25
213176	ORIG      	2	Orphan	5
213176	ORIG      	2	Null	41
213176	ORIG      	2	Null	6
213176	ORIG      	2	Null	34
213176	ORIG      	2	Null	40
213181	ORIG      	1	Null	7
213181	ORIG      	1	Null	15
213181	ORIG      	1	Null	31
213181	SUPPL     	1	Null	7
213181	SUPPL     	1	Null	31
213181	SUPPL     	1	Null	15
213181	SUPPL     	6	Null	7
213181	SUPPL     	6	Null	31
213181	SUPPL     	6	Null	15
213181	SUPPL     	11	Null	7
213181	SUPPL     	11	Null	31
213181	SUPPL     	11	Null	15
213181	SUPPL     	18	Null	31
213181	SUPPL     	18	Null	15
213181	SUPPL     	18	Null	7
213181	SUPPL     	18	Null	54
213182	ORIG      	1	Null	6
213182	ORIG      	1	Null	15
213182	ORIG      	1	Null	7
213182	ORIG      	1	Null	31
213182	ORIG      	1	Null	40
213183	ORIG      	1	Null	54
213183	ORIG      	1	Null	7
213183	ORIG      	1	Null	31
213183	ORIG      	1	Null	15
213183	SUPPL     	1	Null	31
213183	SUPPL     	1	Null	54
213183	SUPPL     	1	Null	7
213183	SUPPL     	1	Null	15
213185	ORIG      	1	Null	15
213185	ORIG      	1	Null	31
213185	ORIG      	1	Null	7
213185	SUPPL     	1	Null	15
213185	SUPPL     	1	Null	31
213185	SUPPL     	1	Null	7
213186	ORIG      	1	Null	31
213186	ORIG      	1	Null	7
213186	ORIG      	1	Null	15
213186	SUPPL     	2	Null	7
213186	SUPPL     	2	Null	31
213186	SUPPL     	2	Null	15
213186	SUPPL     	4	Null	31
213186	SUPPL     	4	Null	7
213186	SUPPL     	4	Null	15
213189	ORIG      	1	Null	40
213189	ORIG      	1	Null	6
213189	ORIG      	1	Null	15
213189	ORIG      	1	Null	31
213189	ORIG      	1	Null	7
213189	SUPPL     	1	Null	7
213189	SUPPL     	1	Null	31
213189	SUPPL     	1	Null	15
213189	SUPPL     	1	Null	54
213189	SUPPL     	3	Null	7
213189	SUPPL     	3	Null	54
213189	SUPPL     	3	Null	15
213189	SUPPL     	3	Null	31
213189	SUPPL     	5	Null	31
213189	SUPPL     	5	Null	54
213189	SUPPL     	5	Null	15
213189	SUPPL     	5	Null	7
213191	ORIG      	1	Null	31
213191	ORIG      	1	Null	15
213191	ORIG      	1	Null	54
213191	ORIG      	1	Null	7
213195	ORIG      	1	Null	15
213195	ORIG      	1	Null	31
213195	ORIG      	1	Null	7
213199	ORIG      	1	Null	15
213199	ORIG      	1	Null	7
213199	ORIG      	1	Null	31
213200	ORIG      	1	Null	7
213200	ORIG      	1	Null	15
213200	ORIG      	1	Null	31
213200	SUPPL     	3	Null	31
213200	SUPPL     	3	Null	15
213200	SUPPL     	3	Null	7
213201	ORIG      	1	Null	7
213201	ORIG      	1	Null	31
213201	ORIG      	1	Null	15
213202	ORIG      	1	Null	15
213202	ORIG      	1	Null	31
213202	ORIG      	1	Null	7
213203	ORIG      	1	Null	31
213203	ORIG      	1	Null	15
213203	ORIG      	1	Null	7
213205	ORIG      	1	Null	31
213206	ORIG      	1	Null	31
213206	ORIG      	1	Null	15
213206	ORIG      	1	Null	7
213207	ORIG      	1	Null	15
213207	ORIG      	1	Null	7
213207	ORIG      	1	Null	31
213209	ORIG      	1	Null	31
213209	ORIG      	1	Null	15
213209	ORIG      	1	Null	7
213209	SUPPL     	8	Null	7
213209	SUPPL     	8	Null	54
213209	SUPPL     	8	Null	31
213209	SUPPL     	8	Null	15
213210	ORIG      	1	Null	15
213210	ORIG      	1	Null	7
213210	ORIG      	1	Null	31
213212	ORIG      	1	Null	7
213212	ORIG      	1	Null	15
213212	ORIG      	1	Null	31
213213	ORIG      	1	Null	7
213213	ORIG      	1	Null	15
213213	ORIG      	1	Null	31
213215	ORIG      	1	Null	31
213215	ORIG      	1	Null	15
213215	ORIG      	1	Null	54
213215	ORIG      	1	Null	7
213216	ORIG      	1	Null	31
213216	ORIG      	1	Null	54
213216	ORIG      	1	Null	29
213216	ORIG      	1	Null	15
213216	ORIG      	1	Null	7
213217	ORIG      	1	Null	25
213217	ORIG      	1	Null	31
213217	ORIG      	1	Null	15
213217	ORIG      	1	Orphan	5
213217	ORIG      	1	Null	41
213217	ORIG      	1	Null	30
213217	ORIG      	1	Null	7
213217	ORIG      	1	Null	6
213217	ORIG      	1	Null	40
213217	SUPPL     	4	Null	25
213217	SUPPL     	4	Orphan	5
213217	SUPPL     	4	Null	15
213217	SUPPL     	4	Null	2
213217	SUPPL     	4	Null	7
213217	SUPPL     	4	Null	31
213217	SUPPL     	4	Null	23
213217	SUPPL     	4	Null	6
213217	SUPPL     	5	Null	15
213217	SUPPL     	5	Null	41
213217	SUPPL     	5	Null	25
213217	SUPPL     	5	Null	2
213217	SUPPL     	5	Null	6
213217	SUPPL     	5	Null	22
213217	SUPPL     	5	Orphan	5
213217	SUPPL     	5	Null	31
213217	SUPPL     	5	Null	7
213217	SUPPL     	7	Null	7
213217	SUPPL     	7	Null	31
213217	SUPPL     	7	Null	15
213217	SUPPL     	7	Orphan	5
213217	SUPPL     	7	Null	25
213217	SUPPL     	7	Null	6
213217	SUPPL     	9	Orphan	5
213217	SUPPL     	9	Null	7
213217	SUPPL     	9	Null	31
213217	SUPPL     	9	Null	25
213217	SUPPL     	9	Null	15
213217	SUPPL     	10	Null	15
213217	SUPPL     	10	Null	6
213217	SUPPL     	10	Null	31
213217	SUPPL     	10	Null	7
213217	SUPPL     	10	Null	25
213217	SUPPL     	10	Orphan	5
213217	SUPPL     	11	Null	25
213217	SUPPL     	11	Null	7
213217	SUPPL     	11	Null	2
213217	SUPPL     	11	Null	15
213217	SUPPL     	11	Orphan	5
213217	SUPPL     	11	Null	31
213217	SUPPL     	11	Null	41
213217	SUPPL     	14	Null	54
213217	SUPPL     	14	Null	15
213217	SUPPL     	14	Null	7
213217	SUPPL     	14	Null	25
213217	SUPPL     	14	Orphan	5
213217	SUPPL     	14	Null	31
213217	SUPPL     	15	Orphan	5
213217	SUPPL     	15	Null	54
213217	SUPPL     	15	Null	15
213217	SUPPL     	15	Null	31
213217	SUPPL     	15	Null	25
213217	SUPPL     	15	Null	7
213218	ORIG      	1	Null	6
213218	ORIG      	1	Null	31
213218	ORIG      	1	Null	15
213218	ORIG      	1	Null	7
